,Stationsnummer,2 clusters,3 clusters,4 clusters,5 clusters,6 clusters,7 clusters,8 clusters,9 clusters,10 clusters,11 clusters,12 clusters,13 clusters,14 clusters,15 clusters,16 clusters,17 clusters,18 clusters,19 clusters,20 clusters,21 clusters,22 clusters,23 clusters,24 clusters,25 clusters,26 clusters,27 clusters,28 clusters,29 clusters,30 clusters,31 clusters,32 clusters,33 clusters,34 clusters,35 clusters,36 clusters,37 clusters,38 clusters,39 clusters,40 clusters,41 clusters,42 clusters,43 clusters,44 clusters,45 clusters,46 clusters,47 clusters,48 clusters,49 clusters,50 clusters,51 clusters,52 clusters,53 clusters,54 clusters,55 clusters,56 clusters,57 clusters,58 clusters,59 clusters,60 clusters,61 clusters,62 clusters,63 clusters,64 clusters,65 clusters,66 clusters,67 clusters,68 clusters,69 clusters,70 clusters,71 clusters
65,2500.0,1,0,0,2,5,1,1,0,0,8,11,12,10,10,5,5,5,5,12,12,5,12,5,5,5,0,0,0,0,0,0,10,10,10,10,10,10,10,10,40,40,40,40,40,10,10,10,10,10,10,10,40,53,54,54,54,5,5,5,54,56,56,11,11,11,11,67,24,11,10
66,2604.0,1,2,3,3,3,4,4,1,1,0,0,6,2,2,13,16,16,16,6,6,16,6,16,16,16,6,6,6,6,6,6,31,31,34,34,34,34,34,34,34,34,34,34,34,2,2,2,2,2,2,2,34,34,34,34,34,13,13,13,34,13,13,0,0,0,0,34,6,0,2
67,2606.0,0,1,1,0,0,6,6,7,7,3,3,0,4,4,7,7,7,7,17,17,7,17,7,7,7,25,25,25,25,25,25,18,18,18,18,18,18,18,18,18,18,18,18,18,16,16,16,16,16,16,16,18,18,18,18,18,52,52,52,18,60,60,38,38,38,38,18,43,38,16
68,2608.0,1,2,3,3,3,4,4,1,1,0,0,6,6,6,8,8,8,8,16,16,8,22,8,8,8,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,13,13,13,13,13,13,13,23,23,23,23,23,32,32,32,23,19,19,52,52,52,52,23,22,52,13
69,2609.0,0,2,2,1,1,2,2,5,5,10,10,4,7,7,9,9,9,9,14,14,21,14,21,21,21,23,23,23,23,23,23,9,9,9,9,9,9,9,9,9,9,9,9,9,35,35,35,35,35,35,35,9,9,9,9,9,55,55,55,9,17,17,25,25,25,25,9,55,25,35
70,2612.0,0,1,1,0,0,6,6,3,3,3,3,0,8,8,10,10,10,10,15,15,10,15,10,10,10,11,11,11,11,11,11,24,24,24,24,24,24,24,24,24,24,24,24,6,12,12,12,12,12,12,12,6,6,6,6,6,6,6,6,6,50,50,57,57,57,57,6,15,57,12
71,2613.0,0,1,1,0,0,3,3,6,6,7,7,3,12,12,0,0,0,0,18,18,0,18,0,0,0,3,3,3,3,3,3,8,8,8,8,8,8,8,8,8,8,8,8,8,17,17,17,17,17,17,17,8,8,8,8,8,0,0,0,8,45,45,4,4,4,4,8,8,4,66
72,2617.0,0,1,1,0,0,6,7,3,3,3,3,10,8,8,3,3,3,3,10,10,3,10,3,3,3,13,13,13,13,13,13,29,29,29,29,29,29,29,29,29,29,29,29,29,7,7,7,7,7,7,7,29,29,29,29,29,34,34,34,29,44,44,30,30,30,30,29,39,30,7
73,2634.0,1,2,2,1,1,2,2,5,5,10,10,4,7,7,9,9,9,9,14,14,21,14,21,21,21,23,23,23,23,23,23,28,28,28,28,28,28,28,28,28,28,28,28,28,35,35,35,35,35,35,35,28,28,28,28,28,45,45,45,28,9,9,22,22,22,22,28,48,22,63
74,2635.0,0,1,1,0,0,6,6,7,7,3,3,0,3,3,6,6,6,6,3,3,6,3,6,6,6,24,24,24,24,24,24,6,6,6,6,6,6,6,6,6,6,6,6,44,28,28,28,28,28,28,28,44,44,44,44,44,46,58,58,60,59,59,63,63,63,63,60,3,63,28
