,Stationsnummer,2 clusters,3 clusters,4 clusters,5 clusters,6 clusters,7 clusters,8 clusters,9 clusters,10 clusters,11 clusters,12 clusters,13 clusters,14 clusters,15 clusters,16 clusters,17 clusters,18 clusters,19 clusters,20 clusters,21 clusters,22 clusters,23 clusters,24 clusters,25 clusters,26 clusters,27 clusters,28 clusters,29 clusters,30 clusters,31 clusters,32 clusters,33 clusters,34 clusters,35 clusters,36 clusters,37 clusters,38 clusters,39 clusters,40 clusters,41 clusters,42 clusters,43 clusters,44 clusters,45 clusters,46 clusters,47 clusters,48 clusters,49 clusters,50 clusters,51 clusters,52 clusters,53 clusters,54 clusters,55 clusters,56 clusters,57 clusters,58 clusters,59 clusters,60 clusters,61 clusters,62 clusters,63 clusters,64 clusters,65 clusters,66 clusters,67 clusters,68 clusters,69 clusters,70 clusters,71 clusters
15,2106.0,0,0,3,4,1,6,0,2,8,2,10,6,2,4,6,15,6,5,9,8,1,21,3,1,8,23,11,27,26,1,21,32,26,20,28,9,9,24,26,26,33,26,26,25,33,33,33,21,48,33,48,23,50,28,28,28,49,30,48,52,40,24,48,6,45,31,51,28,28,28
16,2109.0,1,1,1,1,0,4,2,1,1,8,0,11,13,10,7,7,14,6,12,16,0,16,23,15,23,6,7,26,2,5,28,15,27,12,16,27,31,28,27,27,0,27,18,23,24,13,0,5,0,21,22,11,25,27,27,27,21,24,33,57,4,62,61,64,63,65,64,63,63,63
17,2112.0,1,1,0,3,3,3,3,7,0,6,2,7,11,5,10,3,12,4,16,7,21,7,12,20,24,2,23,19,25,20,19,17,7,34,20,7,26,25,7,7,21,7,20,31,30,15,21,30,32,23,29,28,26,6,6,6,20,36,21,21,29,20,29,19,29,30,9,6,6,6
18,2126.0,0,0,3,4,1,6,7,2,2,1,1,3,12,0,13,13,1,12,1,0,16,0,20,16,1,0,2,1,1,7,1,5,0,23,22,3,23,19,0,0,1,0,16,20,16,1,1,26,19,1,11,19,8,53,53,53,15,29,50,60,1,59,42,17,57,52,56,53,53,53
19,2130.0,1,2,2,2,5,2,5,8,7,7,6,8,3,2,8,10,3,11,2,2,10,2,2,10,6,3,5,11,3,8,7,4,2,2,3,10,12,8,2,2,2,2,2,8,2,2,2,2,6,4,6,7,7,2,2,2,6,10,11,8,8,8,7,8,4,4,3,2,2,2
20,2135.0,1,1,1,1,0,0,2,1,9,5,5,5,1,13,5,1,11,18,17,17,8,17,9,18,4,15,10,10,13,10,31,3,17,25,14,6,20,13,37,37,11,37,24,21,18,41,11,48,39,41,0,40,41,16,16,16,41,39,19,38,15,44,39,45,49,42,27,16,16,16
21,2139.0,0,0,0,0,4,5,4,0,6,10,8,12,8,9,14,6,7,7,19,18,17,18,15,13,9,20,8,22,15,6,9,8,18,15,10,12,16,14,18,18,14,18,9,13,19,8,14,8,17,20,23,5,13,7,7,7,18,18,20,18,21,16,10,5,10,16,16,7,7,7
22,2143.0,1,1,1,1,2,0,1,3,4,5,5,10,10,13,5,11,16,1,8,5,11,5,14,5,19,21,17,16,0,2,5,24,5,18,21,11,2,15,5,5,12,5,17,17,9,6,12,16,4,6,14,17,14,5,5,5,17,14,25,0,17,60,60,54,20,60,57,59,59,59
23,2150.0,1,1,1,1,0,4,2,6,9,0,11,1,1,1,1,14,4,17,4,13,6,13,1,0,0,26,26,5,4,18,14,0,13,17,26,1,4,9,13,13,26,13,6,14,23,37,26,22,40,32,24,27,34,15,15,15,24,11,46,20,50,61,46,22,17,28,62,15,15,15
24,2152.0,1,1,1,1,0,4,2,1,9,0,5,5,1,13,5,1,11,18,17,17,8,17,9,18,4,15,10,10,13,10,31,3,17,25,14,6,34,31,37,37,11,37,24,21,26,10,43,13,39,28,30,1,1,23,23,23,1,52,28,53,57,53,53,4,2,11,48,23,23,23
25,2159.0,0,0,0,0,4,1,6,7,0,6,2,7,0,3,0,9,9,16,3,3,20,3,4,8,3,10,1,6,27,24,4,25,3,6,29,4,6,33,3,3,31,3,35,42,20,19,31,29,31,3,3,48,43,3,3,3,30,41,42,39,5,33,41,42,36,35,4,3,3,3
26,2161.0,1,1,1,1,0,4,2,1,1,8,0,11,13,10,7,7,14,6,12,16,0,16,10,15,10,6,7,17,2,28,18,22,16,24,31,24,25,17,16,16,38,16,0,6,10,26,38,23,20,8,9,16,11,22,22,22,7,15,10,16,31,21,19,14,12,6,17,66,66,66
27,2167.0,0,0,0,0,4,1,4,0,6,1,7,0,5,0,4,0,1,2,18,12,9,12,0,4,18,13,22,15,20,19,15,20,28,28,30,0,5,12,28,28,16,28,39,38,21,20,16,28,23,24,38,30,27,20,20,20,39,38,23,35,32,28,36,32,26,22,32,20,20,20
28,2170.0,1,1,1,1,0,3,2,6,9,0,11,1,1,1,1,14,4,17,0,13,6,13,1,0,0,12,13,24,4,0,14,0,13,29,26,31,34,36,13,13,32,13,21,39,37,0,32,0,12,40,43,47,38,51,51,51,44,47,41,49,52,49,37,47,47,45,52,51,51,51
29,2174.0,1,1,1,1,2,0,1,3,4,5,9,10,10,8,12,8,8,15,14,11,2,11,8,19,21,22,15,23,21,25,23,18,23,30,7,21,14,4,23,23,28,23,37,24,27,24,28,7,14,19,32,32,5,29,29,29,12,6,12,29,0,0,4,3,23,12,11,29,29,29
30,2179.0,0,0,0,0,4,1,6,7,0,6,2,7,0,12,0,9,12,14,13,15,4,15,17,21,3,16,9,21,5,11,10,9,30,32,17,25,18,3,30,30,37,30,33,30,43,40,37,10,43,22,40,25,3,13,13,13,43,31,3,27,38,38,47,40,40,47,44,13,13,13
31,2181.0,0,0,0,0,4,1,6,7,0,6,2,7,0,12,0,9,12,14,13,3,4,3,4,21,3,10,9,21,5,11,10,9,30,32,17,25,18,3,30,30,3,30,7,3,35,34,3,43,3,13,31,44,44,50,50,50,16,22,47,40,43,46,6,10,7,5,31,50,50,50
32,2210.0,0,0,3,4,1,6,0,2,8,2,10,6,2,4,6,5,6,5,9,8,1,8,3,17,8,8,11,12,28,30,12,26,8,5,12,22,19,10,8,8,8,8,5,0,32,23,44,32,8,9,25,6,47,37,37,37,11,40,59,58,12,58,59,29,60,9,60,37,37,37
33,2232.0,1,1,1,3,3,3,3,5,5,4,4,4,4,6,9,12,0,9,15,6,5,6,11,14,7,7,4,7,7,15,6,6,6,14,1,8,8,7,6,6,4,6,3,4,40,18,4,14,16,39,42,10,20,17,17,17,57,58,56,59,2,57,57,50,58,8,5,17,17,17
34,2243.0,1,1,1,1,0,4,2,6,9,0,11,1,1,1,1,14,4,17,0,13,18,13,1,24,0,26,26,5,4,18,14,0,13,31,26,36,4,32,39,39,18,39,6,44,38,46,18,36,37,47,16,34,40,47,47,47,40,48,0,44,35,32,34,44,33,46,37,47,47,47
35,2256.0,1,1,1,1,0,4,2,1,1,8,0,11,13,10,7,7,14,6,12,16,0,16,10,15,10,6,7,17,2,28,18,22,16,24,31,24,25,17,16,16,38,16,0,6,10,26,38,23,20,8,9,16,11,22,22,22,7,15,10,16,31,21,63,63,64,61,59,62,62,62
36,2265.0,1,1,1,1,0,4,2,6,9,8,0,1,1,11,1,4,2,8,6,20,15,20,16,7,17,24,6,2,9,9,16,10,20,3,27,14,17,37,35,35,13,35,30,41,25,39,13,25,26,45,41,49,19,21,21,21,35,45,52,42,37,40,3,38,48,50,43,21,21,21
37,2269.0,1,1,1,1,0,4,2,1,1,8,0,11,13,10,7,7,14,6,12,16,0,16,10,15,10,6,7,17,2,28,18,22,16,24,31,24,25,17,16,16,38,16,0,6,10,26,38,23,20,8,9,16,11,22,22,22,7,15,10,16,31,21,19,14,12,66,61,22,22,22
38,2276.0,1,1,1,1,0,4,2,6,9,0,11,1,1,1,1,4,2,8,4,1,6,1,1,0,17,9,13,24,24,27,3,30,1,17,6,1,30,9,1,1,41,1,21,15,45,42,41,11,49,37,7,8,15,54,54,54,31,54,18,48,16,55,9,52,50,1,63,54,54,54
39,2282.0,0,0,0,0,4,1,6,0,6,9,7,0,0,3,0,0,9,16,3,12,20,12,21,23,5,4,24,6,14,4,4,7,12,19,32,4,24,23,38,38,17,38,34,27,4,3,17,3,41,27,28,35,46,30,30,30,2,33,40,26,30,23,27,7,31,32,21,30,30,30
40,2288.0,1,1,1,1,2,0,1,3,4,5,5,10,10,13,5,11,16,1,8,5,11,5,14,5,19,21,17,16,0,2,5,24,5,18,21,11,2,15,5,5,12,5,17,17,9,6,12,16,4,6,14,17,14,5,5,5,17,14,58,0,59,15,18,18,59,3,18,5,5,5
41,2307.0,0,0,3,4,1,1,7,2,2,1,1,3,12,0,13,13,1,12,18,0,9,0,0,4,18,13,22,25,20,19,15,20,24,1,8,29,36,35,24,24,25,24,10,5,7,32,25,12,35,16,17,2,53,25,25,25,52,53,37,51,23,9,52,0,1,44,55,25,25,25
42,2308.0,0,0,0,0,4,1,4,0,6,9,7,0,5,14,11,16,10,13,7,10,19,10,13,11,12,19,12,13,11,17,11,16,10,8,11,17,13,18,10,10,10,10,13,10,13,12,10,20,13,11,13,22,16,10,10,10,14,9,16,12,13,13,14,15,11,19,12,10,10,10
43,2327.0,1,1,1,1,0,4,2,6,9,8,0,1,1,11,1,4,2,8,6,20,15,20,16,7,17,24,6,2,9,9,16,10,20,3,27,14,17,0,20,20,13,20,31,9,25,5,13,31,38,14,26,24,31,31,31,31,13,23,29,24,24,17,26,20,8,15,30,31,31,70
