,Stationsnummer,2 clusters,3 clusters,4 clusters,5 clusters,6 clusters,7 clusters,8 clusters,9 clusters,10 clusters,11 clusters,12 clusters,13 clusters,14 clusters,15 clusters,16 clusters,17 clusters,18 clusters,19 clusters,20 clusters,21 clusters,22 clusters,23 clusters,24 clusters,25 clusters,26 clusters,27 clusters,28 clusters,29 clusters,30 clusters,31 clusters,32 clusters,33 clusters,34 clusters,35 clusters,36 clusters,37 clusters,38 clusters,39 clusters,40 clusters,41 clusters,42 clusters,43 clusters,44 clusters,45 clusters,46 clusters,47 clusters,48 clusters,49 clusters,50 clusters,51 clusters,52 clusters,53 clusters,54 clusters,55 clusters,56 clusters,57 clusters,58 clusters,59 clusters,60 clusters,61 clusters,62 clusters,63 clusters,64 clusters,65 clusters,66 clusters,67 clusters,68 clusters,69 clusters,70 clusters,71 clusters
16,2109.0,1,1,1,1,0,3,1,1,0,4,4,4,4,4,4,4,4,4,4,1,0,15,15,15,15,15,7,7,7,7,7,7,7,7,7,7,3,3,1,0,5,5,5,5,5,5,5,2,2,2,0,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
17,2112.0,0,0,0,2,2,2,2,2,2,2,2,0,7,7,7,7,7,7,7,7,3,1,1,0,5,5,5,5,5,5,5,5,5,5,2,2,2,0,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
18,2126.0,0,2,2,0,3,1,0,0,7,7,7,7,3,3,3,1,0,18,18,18,18,18,18,18,18,18,18,18,18,8,8,3,1,1,1,0,7,7,7,7,7,7,7,3,1,0,7,7,3,1,1,0,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
19,2130.0,0,0,0,2,2,2,2,2,2,2,2,0,7,7,7,7,7,7,7,7,3,1,1,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
20,2135.0,1,1,1,1,0,3,1,1,0,0,3,3,1,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,0,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,15,15,15,15,15,15,15,7,7,7,3,3,3,3,3,3,3
21,2139.0,0,0,3,3,1,0,3,3,1,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
22,2143.0,1,1,1,1,0,3,1,1,0,0,3,3,1,1,1,0,8,8,8,8,8,8,8,8,8,8,8,8,3,1,0,8,8,8,8,3,1,1,0,9,9,9,4,4,4,1,0,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,5,5,2,2,0,68,68,68
23,2150.0,0,0,0,4,4,4,4,4,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4,4,1,1,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,9,9,4,1,0,65,65,65,65,65,65
24,2152.0,1,1,1,1,0,3,1,1,0,0,3,3,1,1,1,0,3,3,3,3,1,0,2,2,0,6,6,6,6,6,6,6,6,2,0,8,8,8,3,3,3,1,0,21,21,10,10,10,10,10,10,10,4,4,4,4,4,1,0,11,11,11,11,11,5,5,2,2,0,62
25,2159.0,0,0,3,3,1,0,7,7,3,3,1,1,0,0,2,2,2,2,0,4,4,4,4,4,4,4,4,4,4,4,1,0,3,3,3,1,0,38,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
26,2161.0,1,1,1,1,0,3,1,1,0,4,4,4,4,4,4,4,4,4,4,1,0,22,22,22,22,22,22,22,22,22,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,1,0,5,5,5,5,5,2,2,2,2,2,0,66,66,66,66,66
27,2167.0,0,2,2,0,3,1,0,0,7,7,7,7,3,3,3,1,0,1,1,0,7,3,3,3,3,3,1,1,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,61,61,61,61,61,61,61,61,61,61
28,2170.0,1,1,1,1,0,3,1,1,0,0,3,3,1,1,1,0,3,3,3,3,1,0,5,5,2,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,7,7,7,3,3,1,0,5,5,5,5,2,0,36,36,36,36,36,36,36,36,36,36,36,36,36,36
29,2174.0,1,1,1,1,0,3,1,1,0,0,3,3,1,1,1,0,3,3,3,3,1,0,2,2,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
30,2179.0,0,0,0,2,2,2,2,2,2,2,2,0,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,0,17,17,17,17,17,17,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
