Stationsnummer: 2034
Stationsname: Payerne, Caserne d'aviation
DBLH-Nr: 00883
Gewässer: Broye
Exportperiode: 1980-01-01-2018-12-31
Parameter: Abfluss
Parametereinheit: m3/s
Zeitreihe: Tagesmittel
Stationsname;Stationsnummer;Parameter;Zeitreihe;Parametereinheit;Gewässer;Zeitstempel;Zeitpunkt_des_Auftretens;Wert;Freigabestatus
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-05-11 00:00:00;;8.511;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-05-12 00:00:00;;7.056;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-05-13 00:00:00;;6.348;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-05-14 00:00:00;;7.941;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-05-15 00:00:00;;5.757;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-05-16 00:00:00;;4.899;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-05-17 00:00:00;;4.427;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-05-18 00:00:00;;4.254;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-05-19 00:00:00;;4.164;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-05-20 00:00:00;;3.949;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-05-21 00:00:00;;4.156;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-05-22 00:00:00;;4.701;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-05-23 00:00:00;;4.119;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-05-24 00:00:00;;3.821;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-05-25 00:00:00;;3.467;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-05-26 00:00:00;;3.331;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-05-27 00:00:00;;3.189;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-05-28 00:00:00;;3.228;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-05-29 00:00:00;;4.601;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-05-30 00:00:00;;4.601;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-05-31 00:00:00;;3.515;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-06-01 00:00:00;;5.386;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-06-02 00:00:00;;9.655;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-06-03 00:00:00;;6.383;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-06-04 00:00:00;;4.643;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-06-05 00:00:00;;4.060;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-06-06 00:00:00;;5.263;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-06-07 00:00:00;;7.084;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-06-08 00:00:00;;15.920;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-06-09 00:00:00;;21.301;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-06-10 00:00:00;;12.103;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-06-11 00:00:00;;8.900;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-06-12 00:00:00;;6.527;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-06-13 00:00:00;;5.445;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-06-14 00:00:00;;5.307;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-06-15 00:00:00;;39.396;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-06-16 00:00:00;;15.650;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-06-17 00:00:00;;15.581;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-06-18 00:00:00;;21.219;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-06-19 00:00:00;;13.551;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-06-20 00:00:00;;10.711;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-06-21 00:00:00;;8.875;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-06-22 00:00:00;;7.457;Freigegeben, validierte Daten
Payerne, Caserne d'aviation;2034;Abfluss;Tagesmittel;m3/s;Broye;1980-06-23 00:00:00;;8.107;Freigegeben, validierte Daten
